event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2019-10-01 06:34:53 UTC,purchase,11600134,2053013554566529381,computers.desktop,microlab,55.34,554633294,52b8f944-4d26-41c7-a019-d327df4fd78e
2019-10-01 06:37:50 UTC,purchase,17800342,2053013559868129947,computers.desktop,zeta,64.84,522366714,22d95689-7bf8-4cf4-a084-ae84f6b28927
2019-10-01 06:48:21 UTC,purchase,1480556,2053013561092866779,computers.desktop,netechnics,720.71,537182679,ab5197f3-5229-436d-8361-b029fe9fb92c
2019-10-01 07:06:03 UTC,purchase,1480713,2053013561092866779,computers.desktop,pulser,818.53,513014567,2a953a30-c527-42d5-88e2-7091459b4a38
2019-10-01 07:23:50 UTC,purchase,1480131,2053013561092866779,computers.desktop,acer,694.97,552265052,73dd9c60-5b60-44e7-b49f-e7bd35bafe4a
2019-10-01 07:29:29 UTC,purchase,1480714,2053013561092866779,computers.desktop,pulser,921.49,525671145,df4cbced-1288-479d-8637-38166c319052
2019-10-01 07:44:28 UTC,purchase,17800473,2053013559868129947,computers.desktop,zeta,74.57,537306605,cd15dbef-c77d-4917-adf7-3a5452822db7
2019-10-01 07:51:46 UTC,purchase,1480493,2053013561092866779,computers.desktop,lenovo,1930.47,514239263,ee7679be-aee6-49f1-ab2c-b4566d908f31
2019-10-01 07:53:35 UTC,purchase,1480707,2053013561092866779,computers.desktop,pulser,501.92,539676830,020fc8c4-ae8c-42c3-88df-a32f473859ac
2019-10-01 08:39:30 UTC,purchase,17800473,2053013559868129947,computers.desktop,zeta,74.57,555219379,1bc8dce7-087b-4f90-b9f8-8cc4d5e2fcd3
2019-10-01 08:47:54 UTC,purchase,1480616,2053013561092866779,computers.desktop,acer,669.0,551023863,38798848-b4c6-4a9e-9cbe-592e342518e0
2019-10-01 08:54:15 UTC,purchase,11600406,2053013554566529381,computers.desktop,microlab,265.9,552688629,6d33b14f-55ef-4d2b-a155-1bad9b5b8051
2019-10-01 08:56:05 UTC,purchase,17800122,2053013559868129947,computers.desktop,zeta,125.63,535194023,b25dc4b3-4346-40ad-b3ff-f66e26a3e559
2019-10-01 08:57:06 UTC,purchase,1480292,2053013561092866779,computers.desktop,hp,828.59,545805145,28d65a46-2dc9-43f8-aa83-bccdabe7a435
2019-10-01 09:10:59 UTC,purchase,11600051,2053013554566529381,computers.desktop,microlab,25.23,553201338,244cf5a3-2999-4d94-8336-062225789709
2019-10-01 09:12:35 UTC,purchase,17800089,2053013559868129947,computers.desktop,zeta,58.2,532126276,b41df01e-52f3-4891-a41c-a059f952272f
2019-10-01 09:19:23 UTC,purchase,1480711,2053013561092866779,computers.desktop,pulser,684.68,550260122,399a490d-3955-4088-ab50-6774fe85b1ca
2019-10-01 09:22:31 UTC,purchase,1480727,2053013561092866779,computers.desktop,pulser,1698.86,514399464,33a61bcb-043a-4e00-a09a-4bdedd7ad369
2019-10-01 09:22:39 UTC,purchase,1480163,2053013561092866779,computers.desktop,acer,617.0,555564520,213fcf62-bac8-42c4-811c-87f64b139482
2019-10-01 09:43:45 UTC,purchase,1480606,2053013561092866779,computers.desktop,pulser,185.31,552854193,b6360d62-f831-47fc-ac82-7f8b1b134283
2019-10-01 09:48:40 UTC,purchase,1480647,2053013561092866779,computers.desktop,acer,385.34,547101738,5f23f4c9-8e74-4235-8972-0581390644ca
2019-10-01 09:55:25 UTC,purchase,11600325,2053013554566529381,computers.desktop,sven,76.71,544184923,62c8538d-61e2-447d-be49-dcc6b0a9c9c3
2019-10-01 10:11:40 UTC,purchase,1480558,2053013561092866779,computers.desktop,netechnics,1055.34,517575585,99da61af-a0a4-43da-a45a-7923bdc913eb
2019-10-01 10:12:14 UTC,purchase,17800715,2053013559868129947,computers.desktop,zeta,30.86,516641540,552ae61a-1812-4cfa-920b-313526321dea
2019-10-01 10:13:03 UTC,purchase,1480131,2053013561092866779,computers.desktop,acer,694.97,517575585,99da61af-a0a4-43da-a45a-7923bdc913eb
2019-10-01 10:14:48 UTC,purchase,1480509,2053013561092866779,computers.desktop,pulser,692.4,555147249,907c4807-6bd5-427c-bf9d-f76855ad0f00
2019-10-01 10:18:31 UTC,purchase,17800204,2053013559868129947,computers.desktop,zeta,28.82,516641540,552ae61a-1812-4cfa-920b-313526321dea
2019-10-01 10:22:40 UTC,purchase,17800204,2053013559868129947,computers.desktop,zeta,28.82,512502641,ea324a50-e81c-4090-a00c-dcec92c2b539
2019-10-01 11:08:58 UTC,purchase,11600299,2053013554566529381,computers.desktop,microlab,16.22,555592470,241acf7c-0b3c-4e3f-b5f4-acf7d63c8e03
2019-10-01 11:27:27 UTC,purchase,17800043,2053013559868129947,computers.desktop,gamemax,193.18,542237427,5f5f4f84-fcee-4514-8a21-c60d6c659587
2019-10-01 11:29:55 UTC,purchase,17800262,2053013559868129947,computers.desktop,,17.99,524186898,1da5cd4a-7481-48c2-853e-a52f5db7404c
2019-10-01 11:46:22 UTC,purchase,17000002,2053013558391734853,computers.desktop,sv,110.66,515008653,6c24564c-90aa-41d6-a051-41b852cd95b9
2019-10-01 11:54:38 UTC,purchase,1480509,2053013561092866779,computers.desktop,pulser,692.4,553223850,32dc56af-a78e-45c8-b76d-d135729f4da3
2019-10-01 12:07:14 UTC,purchase,1480611,2053013561092866779,computers.desktop,lenovo,641.94,552265052,93778ecd-d032-43ef-bbf3-535ae67716ba
2019-10-01 12:09:04 UTC,purchase,1480626,2053013561092866779,computers.desktop,smart,910.06,552265052,93778ecd-d032-43ef-bbf3-535ae67716ba
2019-10-01 12:11:27 UTC,purchase,1480607,2053013561092866779,computers.desktop,pulser,1763.21,555160976,4a6f5b26-1350-468a-a98b-f6bf23c499a5
2019-10-01 12:18:26 UTC,purchase,1480131,2053013561092866779,computers.desktop,acer,694.97,555620745,430ee7d5-edea-48d9-8c9c-ccbf9ca1600d
2019-10-01 13:25:29 UTC,purchase,17800271,2053013559868129947,computers.desktop,zeta,29.42,512465881,9541def7-da5c-4450-85a0-de03fd260229
2019-10-01 13:30:04 UTC,purchase,1480704,2053013561092866779,computers.desktop,pulser,478.75,514372583,4d47795e-0236-4818-8997-d08e49de458c
2019-10-01 13:31:11 UTC,purchase,1480704,2053013561092866779,computers.desktop,pulser,478.75,514372583,4d47795e-0236-4818-8997-d08e49de458c
2019-10-01 13:32:35 UTC,purchase,17800110,2053013559868129947,computers.desktop,,213.62,543605817,bc05ccd5-784b-47b6-8e1d-738d32763547
2019-10-01 13:34:19 UTC,purchase,17800110,2053013559868129947,computers.desktop,,213.62,543605817,bc05ccd5-784b-47b6-8e1d-738d32763547
2019-10-01 13:45:47 UTC,purchase,1401872,2053013561092866779,computers.desktop,netechnics,682.1,515405264,e216416f-bcad-411a-95a6-f60f80b3469e
2019-10-01 13:46:56 UTC,purchase,1480710,2053013561092866779,computers.desktop,pulser,638.34,515405264,e216416f-bcad-411a-95a6-f60f80b3469e
2019-10-01 14:08:35 UTC,purchase,1401872,2053013561092866779,computers.desktop,netechnics,682.1,519834600,78df9fab-d9fd-4b0f-bf9a-48c766c697c6
2019-10-01 14:26:10 UTC,purchase,1480704,2053013561092866779,computers.desktop,pulser,478.75,514372583,3426338e-8b27-4d96-9841-0d104caec198
2019-10-01 14:41:59 UTC,purchase,1480402,2053013561092866779,computers.desktop,lenovo,1364.08,543566506,8a40d32b-5dd8-4834-9e89-2dd307e356dc
2019-10-01 14:42:44 UTC,purchase,1480524,2053013561092866779,computers.desktop,pulser,437.57,514372583,51bdf54f-04be-468b-980a-c4fa854f9202
2019-10-01 14:42:45 UTC,purchase,1480422,2053013561092866779,computers.desktop,acer,347.47,546998332,91d4a1cf-8bde-45be-8a7d-df1004b2f7cd
2019-10-01 14:42:49 UTC,purchase,11600435,2053013554566529381,computers.desktop,sven,56.37,519288549,f15228ac-39ce-41f1-a9b9-a7ffbb013f11
2019-10-01 14:54:39 UTC,purchase,1480727,2053013561092866779,computers.desktop,pulser,1698.86,514399464,722e9687-475c-46dd-b88e-74428bff13ff
2019-10-01 15:24:54 UTC,purchase,11600330,2053013554566529381,computers.desktop,sven,23.14,516348073,e0d4586a-738e-4d8e-b9be-0612932358fe
2019-10-01 15:29:42 UTC,purchase,1480647,2053013561092866779,computers.desktop,acer,385.34,522556942,b9d4f864-f089-46ef-9dd9-bef2c9040063
2019-10-01 15:59:20 UTC,purchase,17000003,2053013558391734853,computers.desktop,sv,141.55,513373924,a50a6258-eed9-498c-b375-b467be35df46
2019-10-01 16:04:09 UTC,purchase,1480575,2053013561092866779,computers.desktop,pulser,1611.34,555160976,4ea74242-0a9d-4404-87c7-127269c5fd45
2019-10-01 16:40:41 UTC,purchase,11600325,2053013554566529381,computers.desktop,sven,76.71,514872668,400a5c62-42af-45bf-9274-d2239a1107b5
2019-10-01 16:40:54 UTC,purchase,1480715,2053013561092866779,computers.desktop,pulser,818.53,543651486,4a00d527-30aa-438b-b13c-a3ddcbd1db2d
2019-10-01 17:03:42 UTC,purchase,1480638,2053013561092866779,computers.desktop,asus,2059.23,513067201,a917de49-8bba-4016-a742-901f4fbd675d
2019-10-01 17:15:37 UTC,purchase,1480715,2053013561092866779,computers.desktop,pulser,818.53,552249425,d86fe989-a639-4043-b16f-d87b6b79e8b8
2019-10-01 17:29:31 UTC,purchase,1401872,2053013561092866779,computers.desktop,netechnics,682.1,541375209,e091d3d2-10a3-4e6b-b2df-e1966877f179
2019-10-01 18:06:04 UTC,purchase,17800474,2053013559868129947,computers.desktop,zeta,35.5,520359652,6ce60305-ad91-4d58-8f43-192e2bb5e35b
2019-10-01 18:56:37 UTC,purchase,11600325,2053013554566529381,computers.desktop,sven,76.71,512477329,9fa5d79c-01be-4bed-8d99-9e2352cd03b8
2019-10-01 18:59:57 UTC,purchase,1480507,2053013561092866779,computers.desktop,pulser,571.42,517293800,39b4b80b-a390-4b7c-bdc7-6549efa145a5
2019-10-01 19:17:08 UTC,purchase,1480244,2053013561092866779,computers.desktop,hp,792.02,514577571,2fcfbf04-f4f2-4ac1-bdb5-c68db4c13c58
2019-10-01 19:29:01 UTC,purchase,17800272,2053013559868129947,computers.desktop,zeta,93.66,555219379,f2d5a0bc-9d8d-423b-aa68-865efa43922a
2019-10-01 19:30:12 UTC,purchase,17800271,2053013559868129947,computers.desktop,zeta,29.42,555219379,f2d5a0bc-9d8d-423b-aa68-865efa43922a
2019-10-01 19:31:55 UTC,purchase,17800272,2053013559868129947,computers.desktop,zeta,93.66,522520998,896290a8-894f-426d-acd0-97bfe8e18d66
2019-10-01 20:06:19 UTC,purchase,1480311,2053013561092866779,computers.desktop,hp,874.93,515281010,da40e85e-4425-4e41-85b2-d008a87f02c3
2019-10-01 20:39:22 UTC,purchase,1480131,2053013561092866779,computers.desktop,acer,694.97,545124038,db633a37-bb04-4591-bf7f-3018bd7501e5
2019-10-02 01:11:34 UTC,purchase,11600325,2053013554566529381,computers.desktop,sven,76.71,545767932,0f7c5502-79f7-42b7-baca-2bdf00071285
2019-10-02 01:25:44 UTC,purchase,1480675,2053013561092866779,computers.desktop,hp,439.91,515834662,5fe7ed64-f687-4a21-8e7b-c29396c3044f
2019-10-02 01:39:07 UTC,purchase,1480607,2053013561092866779,computers.desktop,pulser,1763.21,555160976,c55b04a1-2ba2-48d9-ae8c-cee52ae05001
2019-10-02 02:08:34 UTC,purchase,17800130,2053013559868129947,computers.desktop,,51.45,514225703,cee59bea-9d40-41c9-b940-e277c3315ed6
2019-10-02 02:25:37 UTC,purchase,11600330,2053013554566529381,computers.desktop,sven,23.14,516348073,26468cd1-f24d-43e1-bc0a-8ed81f635feb
2019-10-02 02:28:20 UTC,purchase,11600160,2053013554566529381,computers.desktop,microlab,16.6,512533044,871bce2e-901d-460b-8d7a-35a5604a7935
2019-10-02 02:30:40 UTC,purchase,11600160,2053013554566529381,computers.desktop,microlab,16.6,512533044,871bce2e-901d-460b-8d7a-35a5604a7935
2019-10-02 02:54:09 UTC,purchase,11600114,2053013554566529381,computers.desktop,microlab,32.43,555521943,0a4d71aa-7a09-43b3-a907-e515cadb3159
2019-10-02 03:10:10 UTC,purchase,1480544,2053013561092866779,computers.desktop,smart,864.24,552265052,7cb62db4-a7eb-483b-b5fe-beef1ddc6146
2019-10-02 03:18:22 UTC,purchase,17800715,2053013559868129947,computers.desktop,zeta,30.86,550006956,1f83f1be-98e0-4968-8c32-68e03a2a5abd
2019-10-02 03:21:43 UTC,purchase,17800089,2053013559868129947,computers.desktop,zeta,58.2,555844413,3d646454-840c-4246-9ceb-15543867140b
2019-10-02 03:37:01 UTC,purchase,1480733,2053013561092866779,computers.desktop,pulser,700.12,553401091,dd0bd56f-10bf-4d3e-aa08-fc246fceb46f
2019-10-02 03:56:12 UTC,purchase,11600140,2053013554566529381,computers.desktop,microlab,35.78,518727517,57457738-12f0-4839-8708-34123b8c639c
2019-10-02 04:00:09 UTC,purchase,17800262,2053013559868129947,computers.desktop,,17.99,520517777,66040f80-32af-472b-a6cf-1a39d846cdc6
2019-10-02 04:01:50 UTC,purchase,17800262,2053013559868129947,computers.desktop,,17.99,520517777,66040f80-32af-472b-a6cf-1a39d846cdc6
2019-10-02 04:02:17 UTC,purchase,17800262,2053013559868129947,computers.desktop,,17.99,520517777,66040f80-32af-472b-a6cf-1a39d846cdc6
2019-10-02 05:34:18 UTC,purchase,17800138,2053013559868129947,computers.desktop,,46.3,546973914,b0e488db-0f9b-4213-9413-0018934110f6
2019-10-02 05:34:46 UTC,purchase,11600000,2053013554566529381,computers.desktop,microlab,26.26,526919877,293e4759-d160-4893-a263-399b59122c1a
2019-10-02 06:05:19 UTC,purchase,17800166,2053013559868129947,computers.desktop,aerocool,167.26,512932255,f70af242-2d8f-4382-980e-804f158a8b29
2019-10-02 06:26:58 UTC,purchase,1480311,2053013561092866779,computers.desktop,hp,874.93,515281010,992309ad-ffef-4e20-a5d0-fe547eec6b9a
2019-10-02 07:39:20 UTC,purchase,1480465,2053013561092866779,computers.desktop,pulser,1160.88,553401091,0ab46391-fc1e-4bbc-b767-312a52960676
2019-10-02 07:52:15 UTC,purchase,1480509,2053013561092866779,computers.desktop,pulser,692.4,535760103,dd40e9e5-bdb6-4dfb-8280-c5274c340bfa
2019-10-02 08:01:20 UTC,purchase,1480244,2053013561092866779,computers.desktop,hp,792.02,512528967,4c4b8012-06a3-4e89-ab25-66e3f8e4f85b
2019-10-02 08:32:41 UTC,purchase,11600448,2053013554566529381,computers.desktop,sven,87.55,555929346,bae687ba-565d-4257-9560-54d31ab2170d
2019-10-02 08:57:45 UTC,purchase,1480163,2053013561092866779,computers.desktop,acer,617.0,535760103,97fc4c45-0d56-4839-a1ad-32dc33b19ad0
2019-10-02 09:02:15 UTC,purchase,1480677,2053013561092866779,computers.desktop,hp,645.83,555941016,fd5ea22b-04f6-4eb3-aae4-8bed17ab4f74
2019-10-02 09:05:00 UTC,purchase,1480163,2053013561092866779,computers.desktop,acer,617.0,535760103,20a2e9dd-866c-438e-ae64-162a0081b451
2019-10-02 09:09:47 UTC,purchase,1480509,2053013561092866779,computers.desktop,pulser,692.4,535760103,c984bd47-1438-4c57-9854-6d1e51b521c3
2019-10-02 09:21:58 UTC,purchase,1480400,2053013561092866779,computers.desktop,lenovo,1106.81,540367669,7eede60e-ce2d-4781-844e-dd3fd57f35e9
2019-10-02 09:22:14 UTC,purchase,1480163,2053013561092866779,computers.desktop,acer,617.0,537426988,c4feb8a1-bcf4-4311-8ba5-7611f0cd3e68
2019-10-02 09:31:51 UTC,purchase,1480260,2053013561092866779,computers.desktop,lenovo,724.68,547216758,48660996-2564-4d43-9045-b21b8aa0f1d1
2019-10-02 09:48:25 UTC,purchase,17800342,2053013559868129947,computers.desktop,zeta,64.84,551556708,5862e904-5b24-4db7-a3a3-ea645b5e6a28
2019-10-02 09:51:54 UTC,purchase,1480648,2053013561092866779,computers.desktop,acer,488.3,516010272,6db999c6-1e65-4881-bad6-64b856d92124
2019-10-02 10:00:13 UTC,purchase,1480607,2053013561092866779,computers.desktop,pulser,1763.21,555160976,cb4d15ba-be2e-4cb9-a93e-9e333a069541
2019-10-02 10:03:05 UTC,purchase,11600158,2053013554566529381,computers.desktop,microlab,16.96,544128777,01fd2ffe-1dd2-4595-ba71-8737c589926e
2019-10-02 10:22:11 UTC,purchase,17800342,2053013559868129947,computers.desktop,zeta,64.84,519249826,ae8e9bcc-915c-458e-b3c5-5f07b8aa27ac
2019-10-02 10:33:18 UTC,purchase,17800124,2053013559868129947,computers.desktop,zeta,141.03,540020772,634c61f1-c46f-4e7f-b5fe-284954e1363d
2019-10-02 10:37:55 UTC,purchase,1480507,2053013561092866779,computers.desktop,pulser,571.42,545978464,e29c03a4-7896-46c4-8b78-43d69bf60d55
2019-10-02 10:44:07 UTC,purchase,11600325,2053013554566529381,computers.desktop,sven,76.71,555907149,c58a58f9-f155-40de-8c7c-6223e7095016
2019-10-02 11:06:27 UTC,purchase,17800473,2053013559868129947,computers.desktop,zeta,74.57,519249826,70140788-19d6-4dec-aa23-40dcc950a28a
2019-10-02 11:35:55 UTC,purchase,1480676,2053013561092866779,computers.desktop,hp,959.87,513885704,dec3a040-c4b3-4e47-ab95-c5f4b43cd828
2019-10-02 11:40:05 UTC,purchase,17800089,2053013559868129947,computers.desktop,zeta,58.2,544018694,c97dd077-2426-4b8f-a899-d5835a1a369f
2019-10-02 11:44:25 UTC,purchase,17000000,2053013558391734853,computers.desktop,sv,102.71,513519170,dda06dee-1e31-4374-974f-99edf9c490db
2019-10-02 12:04:02 UTC,purchase,1480163,2053013561092866779,computers.desktop,acer,617.0,551331846,26aa92a3-1c61-4eef-a518-a2e0eeae5cef
2019-10-02 12:07:11 UTC,purchase,1480607,2053013561092866779,computers.desktop,pulser,1763.21,555160976,6a41d1f8-8a51-4cd9-863e-5c00c0d13848
2019-10-02 12:07:17 UTC,purchase,1480524,2053013561092866779,computers.desktop,pulser,437.57,515091785,e4117319-83d0-4a3f-ac1a-577510f4a2eb
2019-10-02 12:11:17 UTC,purchase,11600385,2053013554566529381,computers.desktop,defender,5.12,512892356,2c2ff0b2-63e2-44d9-9c8c-659af9e7bfc1
2019-10-02 12:12:16 UTC,purchase,11600016,2053013554566529381,computers.desktop,microlab,179.12,555949177,204e23ee-b85d-40e8-8a23-5b6b42ad9285
2019-10-02 12:36:18 UTC,purchase,17800474,2053013559868129947,computers.desktop,zeta,35.5,513715391,79094262-f336-4b31-9107-279cbaa9aae7
2019-10-02 13:37:11 UTC,purchase,1480711,2053013561092866779,computers.desktop,pulser,684.68,542734627,8f3a6686-dfc8-4812-9928-640ea4c9b115
2019-10-02 13:40:54 UTC,purchase,11600449,2053013554566529381,computers.desktop,sven,129.61,552688629,bb1cab3c-e1f4-4b3b-9e32-9a573d2984ee
2019-10-02 13:44:20 UTC,purchase,1480440,2053013561092866779,computers.desktop,pulser,1418.29,512745478,e65b82ae-ea2f-4904-8cbf-34d36da2ffc4
2019-10-02 13:49:55 UTC,purchase,1480536,2053013561092866779,computers.desktop,smart,881.23,552265052,353fc9a0-a2e7-43a4-bff8-23a56e105cc6
2019-10-02 13:50:48 UTC,purchase,1480543,2053013561092866779,computers.desktop,smart,1067.6,552265052,353fc9a0-a2e7-43a4-bff8-23a56e105cc6
2019-10-02 13:52:36 UTC,purchase,1480597,2053013561092866779,computers.desktop,smart,737.21,552265052,353fc9a0-a2e7-43a4-bff8-23a56e105cc6
2019-10-02 14:16:18 UTC,purchase,1480507,2053013561092866779,computers.desktop,pulser,571.42,556042122,3413e8c9-4124-4685-91f3-763a3f423a70
2019-10-02 14:35:16 UTC,purchase,1480558,2053013561092866779,computers.desktop,netechnics,1055.34,513247996,f452bc50-aa1c-4301-98ea-10fbc511dff7
2019-10-02 15:11:46 UTC,purchase,11600325,2053013554566529381,computers.desktop,sven,76.71,518271664,8f1c9e3e-25bf-4afb-a04b-a6189e346f5d
2019-10-02 15:29:57 UTC,purchase,1480452,2053013561092866779,computers.desktop,pulser,411.83,556062501,186cd4af-8cae-490a-b1b9-8bd679b1fc5f
2019-10-02 16:15:37 UTC,purchase,17800210,2053013559868129947,computers.desktop,zeta,95.72,521189444,f1863fe8-bb3a-433c-8054-c92b335cab48
2019-10-02 16:21:17 UTC,purchase,1401333,2053013561092866779,computers.desktop,acer,453.59,514642686,2d2fdce8-3346-49f0-a995-bed3ddb263ff
2019-10-02 16:22:00 UTC,purchase,1401333,2053013561092866779,computers.desktop,acer,453.59,514642686,2d2fdce8-3346-49f0-a995-bed3ddb263ff
2019-10-02 16:26:44 UTC,purchase,1480151,2053013561092866779,computers.desktop,neo,318.93,514642686,2d2fdce8-3346-49f0-a995-bed3ddb263ff
2019-10-02 16:27:33 UTC,purchase,1480153,2053013561092866779,computers.desktop,neo,293.19,514642686,2d2fdce8-3346-49f0-a995-bed3ddb263ff
2019-10-02 17:21:21 UTC,purchase,1480575,2053013561092866779,computers.desktop,pulser,1611.34,555160976,4d1f883b-e36d-4c69-8f0b-53f754a66471
2019-10-02 18:04:31 UTC,purchase,11600095,2053013554566529381,computers.desktop,defender,5.37,538265555,b5a09324-3941-4fad-92b4-f0922d320492
2019-10-02 18:14:28 UTC,purchase,17800444,2053013559868129947,computers.desktop,dxracer,360.34,523991315,f1e0c1f9-5453-84d0-5370-a889489499e9
2019-10-02 18:35:02 UTC,purchase,1480707,2053013561092866779,computers.desktop,pulser,501.92,535051188,c8511363-5af2-474f-bcd1-24cba32ec4bb
2019-10-02 18:37:21 UTC,purchase,1480707,2053013561092866779,computers.desktop,pulser,501.92,535051188,c8511363-5af2-474f-bcd1-24cba32ec4bb
2019-10-02 18:56:52 UTC,purchase,17800271,2053013559868129947,computers.desktop,zeta,29.42,515257189,919b32db-390c-428b-86c6-0ea47d700a86
2019-10-02 19:59:59 UTC,purchase,1480597,2053013561092866779,computers.desktop,smart,737.21,515396528,5fb61a97-366a-4a5e-a89b-c2b0080691fd
2019-10-02 21:37:02 UTC,purchase,1480452,2053013561092866779,computers.desktop,pulser,411.83,514372583,6d82090f-caed-438e-a6c5-31e0b4e36504
2019-10-02 21:39:30 UTC,purchase,1480704,2053013561092866779,computers.desktop,pulser,478.75,514372583,6d82090f-caed-438e-a6c5-31e0b4e36504
2019-10-02 22:20:52 UTC,purchase,1480727,2053013561092866779,computers.desktop,pulser,1698.86,514399464,6514c0cd-b89a-4dc4-a705-978bf8185795
2019-10-02 22:22:05 UTC,purchase,1480575,2053013561092866779,computers.desktop,pulser,1611.34,514399464,6514c0cd-b89a-4dc4-a705-978bf8185795
2019-10-02 23:31:07 UTC,purchase,17800122,2053013559868129947,computers.desktop,zeta,125.63,524468668,730a2ed4-d788-4a50-b854-da4d2cdf0290
2019-10-03 01:09:59 UTC,purchase,1480607,2053013561092866779,computers.desktop,pulser,1763.21,555160976,654edf0c-328c-41ba-9e39-5cd271ade63b
2019-10-03 01:12:17 UTC,purchase,1480575,2053013561092866779,computers.desktop,pulser,1611.34,555160976,5902d646-b3c3-466e-936b-358244b5ea10
2019-10-03 02:14:45 UTC,purchase,11600159,2053013554566529381,computers.desktop,microlab,27.03,546731432,9e26aa0c-192f-49b6-aa8b-ce4f025bbb63
2019-10-03 02:17:09 UTC,purchase,11600159,2053013554566529381,computers.desktop,microlab,27.03,546731432,9e26aa0c-192f-49b6-aa8b-ce4f025bbb63
2019-10-03 02:18:53 UTC,purchase,11600330,2053013554566529381,computers.desktop,sven,23.14,516348073,b1d9d06a-d00d-429f-ac9d-3d1332d61992
2019-10-03 02:53:20 UTC,purchase,1480558,2053013561092866779,computers.desktop,netechnics,1055.34,548399959,1c8e05d4-f4bc-486e-9f8c-783ac7d43f19
2019-10-03 02:55:35 UTC,purchase,1480512,2053013561092866779,computers.desktop,pulser,862.29,525671145,af2cb9bb-a83f-49cf-86a2-2719f313808a
2019-10-03 03:34:12 UTC,purchase,17800124,2053013559868129947,computers.desktop,zeta,141.03,554351664,b7fa1132-29a1-4bb8-b15b-45d8933f06c0
2019-10-03 03:51:53 UTC,purchase,17800248,2053013559868129947,computers.desktop,zeta,115.4,554254095,8f878605-c2e0-493b-9a5c-2ea79856398a
2019-10-03 04:15:09 UTC,purchase,11600325,2053013554566529381,computers.desktop,sven,76.71,546875841,840d0810-227f-4afe-8bae-2a427a209321
2019-10-03 04:58:52 UTC,purchase,1480131,2053013561092866779,computers.desktop,acer,694.97,512930904,f2decaac-0c0f-432c-8c1c-fcbdefea9e42
2019-10-03 05:01:00 UTC,purchase,17800715,2053013559868129947,computers.desktop,zeta,30.86,515016774,43a5abea-92d6-44a6-972f-a224ec28f745
2019-10-03 06:20:27 UTC,purchase,1480506,2053013561092866779,computers.desktop,pulser,514.79,514372583,fb73868e-0736-4dcb-aeff-178838fd4768
